match_id,player,row,net_pts,pts_won,net_winner,induced_forced,net_unforced,passed_at_net,passing_shot_induced_forced,total_shots
20260410-M-Monte_Carlo_Masters-QF-Joao_Fonseca-Alexander_Zverev,Alexander Zverev,Approach,26,20,7,10,2,4,0,150
20260410-M-Monte_Carlo_Masters-QF-Joao_Fonseca-Alexander_Zverev,Alexander Zverev,NetPointsRallies,21,15,7,7,1,5,0,157
20260410-M-Monte_Carlo_Masters-QF-Joao_Fonseca-Alexander_Zverev,Alexander Zverev,ApproachRallies,18,13,5,7,1,4,0,125
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Alexander Bublik,NetPoints,11,5,5,0,3,1,1,72
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Alexander Bublik,Approach,5,2,2,0,1,0,1,32
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Alexander Bublik,NetPointsRallies,8,4,4,0,2,1,0,61
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Alexander Bublik,ApproachRallies,2,1,1,0,0,0,0,21
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Carlos Alcaraz,NetPoints,12,6,3,1,1,5,0,83
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Carlos Alcaraz,Approach,3,1,0,1,0,2,0,14
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Carlos Alcaraz,NetPointsRallies,12,6,3,1,1,5,0,83
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Carlos Alcaraz,ApproachRallies,3,1,0,1,0,2,0,14
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Joao Fonseca,NetPoints,11,8,4,2,1,2,0,72
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Joao Fonseca,Approach,5,3,2,0,1,1,0,28
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Joao Fonseca,NetPointsRallies,11,8,4,2,1,2,0,72
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Joao Fonseca,ApproachRallies,5,3,2,0,1,1,0,28
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Matteo Berrettini,NetPoints,11,5,5,0,3,1,1,67
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Matteo Berrettini,Approach,6,4,4,0,1,0,1,30
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Matteo Berrettini,NetPointsRallies,10,4,4,0,3,1,1,64
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Matteo Berrettini,ApproachRallies,5,3,3,0,1,0,1,27
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Hubert Hurkacz,NetPoints,29,20,13,5,2,4,2,185
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Hubert Hurkacz,Approach,27,19,12,5,2,3,2,170
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Hubert Hurkacz,NetPointsRallies,26,19,13,5,2,4,1,174
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Hubert Hurkacz,ApproachRallies,24,18,12,5,2,3,1,159
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Valentin Vacherot,NetPoints,41,24,12,8,3,6,3,325
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Valentin Vacherot,Approach,32,19,8,8,3,3,3,256
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Valentin Vacherot,NetPointsRallies,37,23,12,8,2,6,3,318
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Valentin Vacherot,ApproachRallies,28,18,8,8,2,3,3,249
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alexander Blockx,NetPoints,13,10,8,1,1,0,1,84
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alexander Blockx,Approach,7,5,3,1,1,0,0,51
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alexander Blockx,NetPointsRallies,12,10,8,1,0,0,1,82
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alexander Blockx,ApproachRallies,6,5,3,1,0,0,0,49
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alex De Minaur,NetPoints,20,18,8,6,1,1,0,140
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alex De Minaur,Approach,16,14,4,6,1,1,0,105
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alex De Minaur,NetPointsRallies,20,18,8,6,1,1,0,140
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alex De Minaur,ApproachRallies,16,14,4,6,1,1,0,105
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Valentin Vacherot,NetPoints,32,22,10,7,1,7,1,174
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Valentin Vacherot,Approach,23,19,8,6,1,1,1,120
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Valentin Vacherot,NetPointsRallies,22,14,6,7,0,7,1,148
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Valentin Vacherot,ApproachRallies,13,11,4,6,0,1,1,94
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Lorenzo Musetti,NetPoints,23,13,7,6,5,3,2,165
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Lorenzo Musetti,Approach,19,10,5,5,5,3,1,138
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Lorenzo Musetti,NetPointsRallies,23,13,7,6,5,3,2,165
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Lorenzo Musetti,ApproachRallies,19,10,5,5,5,3,1,138
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Matteo Berrettini,NetPoints,3,2,1,0,1,0,0,21
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Matteo Berrettini,NetPointsRallies,3,2,1,0,1,0,0,21
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Daniil Medvedev,NetPoints,12,4,2,0,4,4,0,77
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Daniil Medvedev,Approach,9,3,2,0,3,3,0,56
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Daniil Medvedev,NetPointsRallies,12,4,2,0,4,4,0,77
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Daniil Medvedev,ApproachRallies,9,3,2,0,3,3,0,56
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Hubert Hurkacz,NetPoints,10,9,8,1,0,1,0,49
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Hubert Hurkacz,Approach,5,5,5,0,0,0,0,18
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Hubert Hurkacz,NetPointsRallies,10,9,8,1,0,1,0,49
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Hubert Hurkacz,ApproachRallies,5,5,5,0,0,0,0,18
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Fabian Marozsan,NetPoints,15,9,4,5,3,2,0,92
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Fabian Marozsan,Approach,15,9,4,5,3,2,0,92
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Fabian Marozsan,NetPointsRallies,15,9,4,5,3,2,0,92
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Fabian Marozsan,ApproachRallies,15,9,4,5,3,2,0,92
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Hubert Hurkacz,NetPoints,36,27,16,7,2,2,3,200
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Hubert Hurkacz,Approach,26,19,12,4,1,2,2,144
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Hubert Hurkacz,NetPointsRallies,31,25,14,7,2,1,3,180
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Hubert Hurkacz,ApproachRallies,21,17,10,4,1,1,2,124
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Luciano Darderi,NetPoints,24,14,8,6,1,3,5,150
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Luciano Darderi,Approach,20,12,7,5,1,3,3,113
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Luciano Darderi,NetPointsRallies,24,14,8,6,1,3,5,150
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Luciano Darderi,ApproachRallies,20,12,7,5,1,3,3,113
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Alexandr Binda,NetPoints,8,5,3,1,3,0,0,41
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Alexandr Binda,Approach,3,2,1,0,1,0,0,15
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Alexandr Binda,NetPointsRallies,8,5,3,1,3,0,0,41
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Alexandr Binda,ApproachRallies,3,2,1,0,1,0,0,15
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Kaichi Uchida,NetPoints,12,8,5,3,1,3,0,67
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Kaichi Uchida,Approach,6,3,2,1,0,3,0,42
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Kaichi Uchida,NetPointsRallies,12,8,5,3,1,3,0,67
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Kaichi Uchida,ApproachRallies,6,3,2,1,0,3,0,42
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Ugo Humbert,NetPoints,10,8,3,4,2,0,0,50
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Ugo Humbert,Approach,7,6,3,3,1,0,0,38
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Ugo Humbert,NetPointsRallies,10,8,3,4,2,0,0,50
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Ugo Humbert,ApproachRallies,7,6,3,3,1,0,0,38
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Moise Kouame,NetPoints,11,7,2,5,2,2,0,76
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Moise Kouame,Approach,6,5,0,5,1,0,0,28
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Moise Kouame,NetPointsRallies,11,7,2,5,2,2,0,76
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Moise Kouame,ApproachRallies,6,5,0,5,1,0,0,28
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Tallon Griekspoor,NetPoints,18,13,7,6,1,2,2,92
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Tallon Griekspoor,Approach,13,10,5,5,1,1,1,62
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Tallon Griekspoor,NetPointsRallies,16,11,5,6,1,2,2,84
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Tallon Griekspoor,ApproachRallies,11,8,3,5,1,1,1,54
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Gael Monfils,NetPoints,16,10,6,3,1,2,2,84
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Gael Monfils,Approach,10,7,3,3,1,1,0,43
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Gael Monfils,NetPointsRallies,12,8,5,3,0,2,2,76
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Gael Monfils,ApproachRallies,6,5,2,3,0,1,0,35
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Botic Van De Zandschulp,NetPoints,51,31,17,13,5,8,6,352
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Botic Van De Zandschulp,Approach,44,27,15,11,3,8,5,306
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Botic Van De Zandschulp,NetPointsRallies,44,26,14,12,5,7,6,333
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Botic Van De Zandschulp,ApproachRallies,37,22,12,10,3,7,5,287
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Mariano Navone,NetPoints,16,12,6,6,2,1,0,157
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Mariano Navone,Approach,8,5,3,2,2,0,0,78
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Mariano Navone,NetPointsRallies,16,12,6,6,2,1,0,157
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Mariano Navone,ApproachRallies,8,5,3,2,2,0,0,78
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Alex Molcan,NetPoints,2,1,1,0,0,1,0,16
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Alex Molcan,Approach,1,1,1,0,0,0,0,5
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Alex Molcan,NetPointsRallies,2,1,1,0,0,1,0,16
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Alex Molcan,ApproachRallies,1,1,1,0,0,0,0,5
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Mariano Navone,NetPoints,21,16,9,3,3,2,0,268
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Mariano Navone,Approach,11,8,3,3,2,1,0,154
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Mariano Navone,NetPointsRallies,21,16,9,3,3,2,0,268
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Mariano Navone,ApproachRallies,11,8,3,3,2,1,0,154
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jiri Lehecka,NetPoints,27,19,7,6,3,2,1,95
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jiri Lehecka,Approach,25,17,5,6,3,2,1,89
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jiri Lehecka,NetPointsRallies,14,11,4,6,1,1,1,67
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jiri Lehecka,ApproachRallies,12,9,2,6,1,1,1,61
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jannik Sinner,NetPoints,8,8,4,4,0,0,0,41
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jannik Sinner,Approach,3,3,0,3,0,0,0,21
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jannik Sinner,NetPointsRallies,8,8,4,4,0,0,0,41
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jannik Sinner,ApproachRallies,3,3,0,3,0,0,0,21
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,NetPoints,15,12,5,5,2,1,0,85
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,Approach,12,11,4,5,0,1,0,70
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,NetPointsRallies,15,12,5,5,2,1,0,85
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,ApproachRallies,12,11,4,5,0,1,0,70
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,NetPoints,17,12,6,1,2,2,1,96
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,Approach,16,11,6,1,2,2,1,90
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,NetPointsRallies,16,12,6,1,2,1,1,92
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,ApproachRallies,15,11,6,1,2,1,1,86
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Felipe Meligeni Alves,NetPoints,19,13,8,5,1,5,0,134
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Felipe Meligeni Alves,Approach,18,12,7,5,1,5,0,124
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Felipe Meligeni Alves,NetPointsRallies,19,13,8,5,1,5,0,134
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Felipe Meligeni Alves,ApproachRallies,18,12,7,5,1,5,0,124
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Jaime Faria,NetPoints,12,8,4,3,3,1,0,73
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Jaime Faria,Approach,11,8,4,3,2,1,0,71
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Jaime Faria,NetPointsRallies,12,8,4,3,3,1,0,73
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Jaime Faria,ApproachRallies,11,8,4,3,2,1,0,71
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Frances Tiafoe,NetPoints,8,1,1,0,0,6,0,57
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Frances Tiafoe,Approach,6,1,1,0,0,5,0,33
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Frances Tiafoe,NetPointsRallies,8,1,1,0,0,6,0,57
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Frances Tiafoe,ApproachRallies,6,1,1,0,0,5,0,33
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Jannik Sinner,NetPoints,8,8,5,1,0,0,0,51
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Jannik Sinner,Approach,2,2,1,1,0,0,0,12
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Jannik Sinner,NetPointsRallies,8,8,5,1,0,0,0,51
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Jannik Sinner,ApproachRallies,2,2,1,1,0,0,0,12
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Arthur Fils,NetPoints,20,14,8,6,1,3,2,100
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Arthur Fils,Approach,14,10,7,3,1,2,1,67
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Arthur Fils,NetPointsRallies,18,13,7,6,0,3,2,93
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Arthur Fils,ApproachRallies,12,9,6,3,0,2,1,60
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Tommy Paul,NetPoints,24,21,11,8,1,2,0,152
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Tommy Paul,Approach,22,19,10,7,1,2,0,134
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Tommy Paul,NetPointsRallies,24,21,11,8,1,2,0,152
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Tommy Paul,ApproachRallies,22,19,10,7,1,2,0,134
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Sebastian Korda,NetPoints,22,18,10,6,2,0,2,109
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Sebastian Korda,Approach,20,16,8,6,2,0,2,103
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Sebastian Korda,NetPointsRallies,14,12,7,5,0,0,2,87
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Sebastian Korda,ApproachRallies,12,10,5,5,0,0,2,81
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Martin Landaluce,NetPoints,9,6,2,4,1,1,1,63
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Martin Landaluce,Approach,8,5,2,3,1,1,1,55
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Martin Landaluce,NetPointsRallies,9,6,2,4,1,1,1,63
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Martin Landaluce,ApproachRallies,8,5,2,3,1,1,1,55
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Stefanos Tsitsipas,NetPoints,2,1,1,0,0,1,0,11
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Stefanos Tsitsipas,Approach,2,1,1,0,0,1,0,11
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Stefanos Tsitsipas,NetPointsRallies,2,1,1,0,0,1,0,11
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Stefanos Tsitsipas,ApproachRallies,2,1,1,0,0,1,0,11
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Arthur Fils,NetPoints,2,2,2,0,0,0,0,15
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Arthur Fils,Approach,2,2,2,0,0,0,0,15
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Arthur Fils,NetPointsRallies,2,2,2,0,0,0,0,15
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Arthur Fils,ApproachRallies,2,2,2,0,0,0,0,15
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Jakub Mensik,NetPoints,30,23,11,10,2,1,4,169
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Jakub Mensik,Approach,24,19,7,10,1,1,3,127
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Jakub Mensik,NetPointsRallies,29,22,10,10,2,1,4,166
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Jakub Mensik,ApproachRallies,23,18,6,10,1,1,3,124
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Frances Tiafoe,NetPoints,29,17,9,7,2,7,1,213
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Frances Tiafoe,Approach,25,15,7,7,1,6,1,189
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Frances Tiafoe,NetPointsRallies,29,17,9,7,2,7,1,213
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Frances Tiafoe,ApproachRallies,25,15,7,7,1,6,1,189
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Sebastian Korda,NetPoints,40,24,11,10,0,7,3,183
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Sebastian Korda,Approach,40,24,11,10,0,7,3,183
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Sebastian Korda,NetPointsRallies,26,16,7,9,0,6,3,145
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Sebastian Korda,ApproachRallies,26,16,7,9,0,6,3,145
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Carlos Alcaraz,NetPoints,9,7,5,2,1,0,1,44
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Carlos Alcaraz,Approach,8,6,4,2,1,0,1,39
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Carlos Alcaraz,NetPointsRallies,9,7,5,2,1,0,1,44
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Carlos Alcaraz,ApproachRallies,8,6,4,2,1,0,1,39
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Joao Fonseca,NetPoints,8,4,2,0,1,2,1,47
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Joao Fonseca,Approach,4,2,0,0,0,2,0,18
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Joao Fonseca,NetPointsRallies,7,3,2,0,1,2,1,46
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Joao Fonseca,ApproachRallies,3,1,0,0,0,2,0,17
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Carlos Alcaraz,NetPoints,15,10,5,4,3,2,0,89
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Carlos Alcaraz,Approach,10,7,4,3,1,2,0,60
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Carlos Alcaraz,NetPointsRallies,14,9,4,4,3,2,0,86
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Carlos Alcaraz,ApproachRallies,9,6,3,3,1,2,0,57
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Zhizhen Zhang,NetPoints,5,5,1,2,0,0,0,33
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Zhizhen Zhang,Approach,4,4,1,2,0,0,0,25
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Zhizhen Zhang,NetPointsRallies,5,5,1,2,0,0,0,33
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Zhizhen Zhang,ApproachRallies,4,4,1,2,0,0,0,25
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Adrian Mannarino,NetPoints,6,3,2,1,1,2,0,45
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Adrian Mannarino,Approach,4,3,2,1,0,1,0,30
